DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,Sunrise,Sunset
2022-06-09 14:55:00,34,88,,,15,CLR:00,24.67,10,58,260,7,,
2022-06-09 15:15:00,34,88,,,15,CLR:00,24.67,10,58,280,11,,
2022-06-09 15:35:00,34,88,,,15,CLR:00,24.66,10,58,270,7,,
2022-06-09 15:55:00,36,90,,,15,CLR:00,24.66,10,59,360,9,,
2022-06-09 16:15:00,39,86,,,19,CLR:00,24.66,10,59,350,3,,
2022-06-09 16:35:00,41,86,,,20,CLR:00,24.67,10,60,0,0,,
2022-06-09 16:55:00,41,86,,,20,CLR:00,24.67,10,60,140,3,,
2022-06-09 17:15:00,41,84,,,22,CLR:00,24.67,10,59,120,3,,
2022-06-09 17:35:00,41,82,,,23,CLR:00,24.67,10,58,0,0,,
2022-06-09 17:55:00,45,84,,,25,CLR:00,24.68,10,61,50,9,,
2022-06-09 18:15:00,41,81,,,24,CLR:00,24.68,10,58,70,7,,
2022-06-09 18:35:00,39,81,,,23,CLR:00,24.7,10,57,50,5,,
2022-06-09 18:55:00,43,79,,,28,CLR:00,24.7,10,58,310,3,,
2022-06-09 19:15:00,41,77,,,28,CLR:00,24.7,10,57,250,6,,
2022-06-09 19:35:00,41,75,,,29,CLR:00,24.72,10,56,260,5,,
2022-06-09 19:55:00,43,72,,,36,CLR:00,24.72,10,56,260,6,,
2022-06-09 20:15:00,41,72,,,33,CLR:00,24.72,10,55,260,3,,
2022-06-09 20:35:00,41,72,,,33,CLR:00,24.72,10,55,0,0,,
2022-06-09 20:55:00,41,70,,,35,CLR:00,24.74,10,54,0,0,,
2022-06-09 21:15:00,43,66,,,43,CLR:00,24.76,10,53,0,0,,
2022-06-09 21:35:00,43,64,,,46,CLR:00,24.77,10,52,300,7,,
2022-06-09 21:55:00,45,66,,,46,CLR:00,24.79,10,54,330,6,,
2022-06-09 22:15:00,46,68,,,46,CLR:00,24.79,10,55,330,9,,
2022-06-09 22:35:00,46,66,,,49,CLR:00,24.81,10,55,340,8,,
2022-06-09 22:55:00,46,64,,,52,CLR:00,24.81,10,54,330,5,,
2022-06-09 23:15:00,46,66,,,49,CLR:00,24.81,10,55,300,5,,
2022-06-09 23:35:00,46,64,,,52,CLR:00,24.81,10,54,270,3,,
2022-06-09 23:55:00,46,66,,,49,CLR:00,24.81,10,55,210,5,,
2022-06-09 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,432,1929
2022-06-10 0:15:00,46,64,,,52,CLR:00,24.8,10,54,220,5,,
2022-06-10 0:35:00,45,63,,,52,CLR:00,24.8,10,53,200,5,,
2022-06-10 0:55:00,46,63,,,56,CLR:00,24.8,10,53,200,3,,
2022-06-10 1:15:00,45,63,,,52,CLR:00,24.8,10,53,200,3,,
2022-06-10 1:35:00,45,61,,,55,CLR:00,24.79,10,52,180,5,,
2022-06-10 1:55:00,45,61,,,55,CLR:00,24.79,10,52,210,5,,
2022-06-10 2:15:00,45,61,,,55,CLR:00,24.79,10,52,210,5,,
2022-06-10 2:35:00,45,61,,,55,CLR:00,24.78,10,52,200,3,,
2022-06-10 2:55:00,45,61,,,55,CLR:00,24.78,10,52,180,3,,
2022-06-10 3:15:00,45,59,,,59,CLR:00,24.78,10,51,0,0,,
2022-06-10 3:35:00,46,55,,,72,CLR:00,24.79,10,50,0,0,,
2022-06-10 3:55:00,48,57,,,72,CLR:00,24.78,10,52,240,3,,
2022-06-10 4:15:00,45,59,,,59,CLR:00,24.78,10,51,220,6,,
2022-06-10 4:35:00,45,59,,,59,CLR:00,24.78,10,51,210,6,,
2022-06-10 4:55:00,43,61,,,52,CLR:00,24.78,10,51,220,6,,
2022-06-10 5:15:00,45,59,,,59,CLR:00,24.78,10,51,20,3,,
2022-06-10 5:35:00,46,55,,,72,CLR:00,24.78,10,50,0,0,,
2022-06-10 5:55:00,46,61,,,59,CLR:00,24.78,10,53,0,0,,
2022-06-10 6:15:00,46,63,,,56,CLR:00,24.79,10,53,0,0,,
2022-06-10 6:35:00,48,64,,,56,CLR:00,24.79,10,55,50,5,,
2022-06-10 6:55:00,48,68,,,49,,,10,NaN,60,3,,
2022-06-10 7:15:00,48,68,,,49,,,10,NaN,0,0,,
2022-06-10 7:35:00,48,70,,,46,CLR:00,24.78,10,57,40,5,,
2022-06-10 7:55:00,46,72,,,41,,,10,NaN,40,3,,
2022-06-10 8:15:00,45,72,,,38,CLR:00,24.79,10,56,0,0,,
2022-06-10 8:35:00,46,73,,,38,,,10,NaN,0,0,,
2022-06-10 8:55:00,46,75,,,36,CLR:00,24.78,10,58,0,0,,
2022-06-10 9:15:00,48,73,,,41,,,10,NaN,100,3,,
2022-06-10 9:35:00,46,75,,,36,CLR:00,24.76,10,58,110,3,,
2022-06-10 9:55:00,46,77,,,34,,,10,NaN,60,6,,
2022-06-10 10:15:00,50,77,,,39,,,10,NaN,0,0,,
2022-06-10 10:35:00,48,79,,,34,CLR:00,24.76,10,60,20,3,,
2022-06-10 10:55:00,50,81,,,34,CLR:00,24.75,10,62,0,0,,
2022-06-10 11:15:00,50,81,,,34,CLR:00,24.75,10,62,50,6,,
2022-06-10 11:35:00,50,82,,,32,,,10,NaN,50,5,,
2022-06-10 11:55:00,48,82,,,30,,,10,NaN,40,5,,
2022-06-10 12:15:00,48,84,,,29,,,10,NaN,20,3,,
2022-06-10 12:35:00,48,84,,,29,,,10,NaN,50,6,,
2022-06-10 12:55:00,46,84,,,27,CLR:00,24.73,10,61,350,6,,
2022-06-10 13:15:00,48,84,,,29,,,10,NaN,30,8,,
2022-06-10 13:35:00,45,86,,,24,,,10,NaN,40,7,,
2022-06-10 13:55:00,46,88,,,24,CLR:00,24.7,10,62,80,6,,
2022-06-10 14:15:00,45,88,,,22,,,10,NaN,60,6,,
2022-06-10 14:35:00,45,88,,,22,,,10,NaN,30,5,,
2022-06-10 14:55:00,45,88,,,22,CLR:00,24.69,10,62,130,6,,
2022-06-10 15:15:00,43,90,,,20,CLR:00,24.68,10,62,50,3,,
2022-06-10 15:35:00,43,88,,,21,CLR:00,24.68,10,61,10,3,,
2022-06-10 15:55:00,45,88,,,22,CLR:00,24.68,10,62,0,0,,
2022-06-10 16:15:00,45,90,,,21,CLR:00,24.68,10,63,70,3,,
2022-06-10 16:35:00,45,90,,,21,,,10,NaN,0,0,,
2022-06-10 16:55:00,43,90,,,20,CLR:00,24.68,10,62,50,3,,
2022-06-10 17:15:00,43,88,,,21,CLR:00,24.68,10,61,0,0,,
2022-06-10 17:35:00,45,86,,,24,CLR:00,24.68,10,61,0,0,,
2022-06-10 17:55:00,43,88,,,21,CLR:00,24.68,10,61,110,3,,
2022-06-10 18:15:00,45,88,,,22,CLR:00,24.68,10,62,130,3,,
2022-06-10 18:35:00,46,88,,,24,CLR:00,24.68,10,62,0,0,,
2022-06-10 18:55:00,46,86,,,25,CLR:00,24.68,10,62,0,0,,
2022-06-10 19:15:00,46,84,,,27,CLR:00,24.69,10,61,0,0,,
2022-06-10 19:35:00,45,82,,,26,CLR:00,24.69,10,60,180,3,,
2022-06-10 19:55:00,46,81,,,30,CLR:00,24.69,10,60,230,5,,
2022-06-10 20:15:00,45,79,,,30,CLR:00,24.69,10,59,220,8,,
2022-06-10 20:35:00,45,79,,,30,CLR:00,24.69,10,59,230,6,,
2022-06-10 20:55:00,43,79,,,28,CLR:00,24.7,10,58,240,5,,
2022-06-10 21:15:00,45,77,,,32,CLR:00,24.7,10,58,0,0,,
2022-06-10 21:35:00,45,73,,,36,CLR:00,24.7,10,57,200,3,,
2022-06-10 21:55:00,43,73,,,33,CLR:00,24.69,10,56,300,5,,
2022-06-10 22:15:00,39,73,,,29,CLR:00,24.69,10,54,240,5,,
2022-06-10 22:35:00,36,75,,,24,CLR:00,24.69,10,54,240,5,,
2022-06-10 22:55:00,36,75,,,24,CLR:00,24.68,10,54,240,7,,
2022-06-10 23:15:00,37,72,,,29,CLR:00,24.69,10,53,0,0,,
2022-06-10 23:35:00,36,73,,,25,CLR:00,24.68,10,53,0,0,,
2022-06-10 23:55:00,37,68,,,33,CLR:00,24.68,10,52,0,0,,
2022-06-10 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,432,1929
2022-06-11 0:15:00,37,72,,,29,CLR:00,24.69,10,53,20,9,,
2022-06-11 0:35:00,39,68,,,35,CLR:00,24.69,10,52,350,3,,
2022-06-11 0:55:00,37,68,,,33,CLR:00,24.69,10,52,230,5,,
2022-06-11 1:15:00,36,70,,,29,CLR:00,24.68,10,52,220,6,,
2022-06-11 1:35:00,36,70,,,29,CLR:00,24.68,10,52,210,8,,
2022-06-11 1:55:00,36,70,,,29,CLR:00,24.68,10,52,210,7,,
2022-06-11 2:15:00,34,72,,,25,CLR:00,24.68,10,52,0,0,,
2022-06-11 2:35:00,37,63,,,39,CLR:00,24.68,10,49,0,0,,
2022-06-11 2:55:00,37,66,,,35,CLR:00,24.68,10,51,0,0,,
2022-06-11 3:15:00,37,70,,,31,CLR:00,24.68,10,52,230,5,,
2022-06-11 3:35:00,36,66,,,32,CLR:00,24.69,10,50,230,3,,
2022-06-11 3:55:00,36,70,,,29,CLR:00,24.69,10,52,230,7,,
2022-06-11 4:15:00,36,70,,,29,CLR:00,24.69,10,52,200,5,,
2022-06-11 4:35:00,36,72,,,27,CLR:00,24.7,10,53,290,3,,
2022-06-11 4:55:00,39,64,,,40,CLR:00,24.7,10,51,150,3,,
2022-06-11 5:15:00,36,72,,,27,CLR:00,24.7,10,53,230,8,,
2022-06-11 5:35:00,37,72,,,29,CLR:00,24.7,10,53,210,6,,
2022-06-11 5:55:00,39,72,,,31,CLR:00,24.7,10,54,190,7,,
2022-06-11 6:15:00,37,77,,,24,CLR:00,24.7,10,55,230,8,,
2022-06-11 6:35:00,41,77,,,28,CLR:00,24.7,10,57,190,6,,
2022-06-11 6:55:00,41,79,,,26,CLR:00,24.7,10,57,180,5,,
2022-06-11 7:15:00,43,81,,,26,CLR:00,24.7,10,59,0,0,,
2022-06-11 7:35:00,45,79,,,30,CLR:00,24.7,10,59,130,6,,
2022-06-11 7:55:00,43,82,,,25,CLR:00,24.7,10,59,110,3,,
2022-06-11 8:15:00,41,84,,,22,CLR:00,24.69,10,59,120,5,,
2022-06-11 8:35:00,43,86,,,22,CLR:00,24.69,10,60,120,3,,
2022-06-11 8:55:00,46,88,,,24,CLR:00,24.69,10,62,0,0,,
2022-06-11 9:15:00,46,88,,,24,CLR:00,24.68,10,62,120,3,,
2022-06-11 9:35:00,41,90,,,18,CLR:00,24.68,10,61,90,3,,
2022-06-11 9:55:00,43,90,,,20,CLR:00,24.68,10,62,50,3,,
2022-06-11 10:15:00,41,91,,,17,CLR:00,24.68,10,61,100,5,,
2022-06-11 10:35:00,37,93,,,14,CLR:00,24.67,10,61,180,3,,
2022-06-11 10:55:00,36,93,,,13,CLR:00,24.66,10,60,0,0,,
2022-06-11 11:15:00,34,95,,,11,CLR:00,24.66,10,60,VRB,18,,
2022-06-11 11:35:00,34,95,,,11,CLR:00,24.65,10,60,250,14,,
2022-06-11 11:55:00,34,97,,,11,CLR:00,24.64,10,61,260,13,,
2022-06-11 12:15:00,34,97,,,11,CLR:00,24.64,10,61,260,17,,
2022-06-11 12:35:00,34,97,,,11,CLR:00,24.63,10,61,270,13,,
2022-06-11 12:55:00,34,97,,,11,CLR:00,24.63,10,61,270,18,,
2022-06-11 13:15:00,36,97,,,12,CLR:00,24.62,10,62,300,13,,
2022-06-11 13:35:00,36,97,,,12,CLR:00,24.62,10,62,310,14,,
2022-06-11 13:55:00,36,97,,,12,CLR:00,24.61,10,62,320,8,,
2022-06-11 14:15:00,37,99,,,12,CLR:00,24.61,10,62,250,6,,
2022-06-11 14:35:00,36,97,,,12,CLR:00,24.6,10,62,300,6,,
2022-06-11 14:55:00,37,99,,,12,CLR:00,24.59,10,62,280,10,,
2022-06-11 15:15:00,36,99,,,11,CLR:00,24.59,10,62,280,13,,
2022-06-11 15:35:00,36,99,,,11,CLR:00,24.58,10,62,280,15,,
2022-06-11 15:55:00,34,99,,,10,CLR:00,24.57,10,62,250,10,,
2022-06-11 16:15:00,36,99,,,11,CLR:00,24.57,10,62,290,14,,
2022-06-11 16:35:00,32,99,,,10,CLR:00,24.57,10,61,270,9,,
2022-06-11 16:55:00,32,99,,,10,CLR:00,24.56,10,61,260,10,,
2022-06-11 17:15:00,34,95,,,11,CLR:00,24.56,10,60,290,9,,
2022-06-11 17:35:00,34,95,,,11,CLR:00,24.56,10,60,270,16,,
2022-06-11 17:55:00,36,95,,,12,CLR:00,24.56,10,61,310,6,,
2022-06-11 18:15:00,37,93,,,14,CLR:00,24.57,10,61,290,3,,
2022-06-11 18:35:00,39,91,,,16,CLR:00,24.57,10,61,0,0,,
2022-06-11 18:55:00,41,90,,,18,CLR:00,24.57,10,61,0,0,,
2022-06-11 19:15:00,41,86,,,20,CLR:00,24.57,10,60,330,5,,
2022-06-11 19:35:00,36,84,,,18,CLR:00,24.58,10,57,0,0,,
2022-06-11 19:55:00,41,82,,,23,CLR:00,24.59,10,58,200,5,,
2022-06-11 20:15:00,36,82,,,19,CLR:00,24.59,10,56,200,6,,
2022-06-11 20:35:00,32,82,,,16,CLR:00,24.61,10,55,230,9,,
2022-06-11 20:55:00,37,81,,,21,CLR:00,24.62,10,56,0,0,,
2022-06-11 21:15:00,32,82,,,16,CLR:00,24.62,10,55,240,7,,
2022-06-11 21:35:00,32,81,,,17,CLR:00,24.62,10,55,240,10,,
2022-06-11 21:55:00,32,81,,,17,CLR:00,24.62,10,55,260,9,,
2022-06-11 22:15:00,37,75,,,25,CLR:00,24.62,10,54,30,7,,
2022-06-11 22:35:00,41,75,,,29,CLR:00,24.62,10,56,270,7,,
2022-06-11 22:55:00,39,73,,,29,CLR:00,24.62,10,54,0,0,,
2022-06-11 23:15:00,37,75,,,25,CLR:00,24.62,10,54,260,3,,
2022-06-11 23:35:00,37,72,,,29,CLR:00,24.61,10,53,260,5,,
2022-06-11 23:55:00,37,73,,,27,CLR:00,24.61,10,53,240,5,,
2022-06-11 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1930
2022-06-12 0:15:00,34,75,,,22,CLR:00,24.6,10,53,240,6,,
2022-06-12 0:35:00,36,73,,,25,CLR:00,24.59,10,53,0,0,,
2022-06-12 0:55:00,36,70,,,29,CLR:00,24.59,10,52,230,3,,
2022-06-12 1:15:00,36,73,,,25,CLR:00,24.59,10,53,240,3,,
2022-06-12 1:35:00,37,70,,,31,CLR:00,24.59,10,52,250,5,,
2022-06-12 1:55:00,34,73,,,23,CLR:00,24.59,10,52,240,5,,
2022-06-12 2:15:00,34,75,,,22,CLR:00,24.59,10,53,250,6,,
2022-06-12 2:35:00,34,75,,,22,CLR:00,24.59,10,53,240,6,,
2022-06-12 2:55:00,36,73,,,25,CLR:00,24.6,10,53,270,5,,
2022-06-12 3:15:00,36,68,,,30,CLR:00,24.61,10,51,0,0,,
2022-06-12 3:35:00,36,70,,,29,CLR:00,24.61,10,52,0,0,,
2022-06-12 3:55:00,37,70,,,31,CLR:00,24.6,10,52,250,3,,
2022-06-12 4:15:00,37,68,,,33,CLR:00,24.61,10,52,0,0,,
2022-06-12 4:35:00,37,70,,,31,CLR:00,24.61,10,52,240,5,,
2022-06-12 4:55:00,41,63,,,45,CLR:00,24.63,10,51,10,11,,
2022-06-12 5:15:00,43,63,,,49,CLR:00,24.64,10,52,330,7,,
2022-06-12 5:35:00,41,64,,,43,CLR:00,24.66,10,52,0,0,,
2022-06-12 5:55:00,41,68,,,38,CLR:00,24.66,10,53,0,0,,
2022-06-12 6:15:00,43,68,,,40,CLR:00,24.66,10,54,0,0,,
2022-06-12 6:35:00,43,70,,,38,CLR:00,24.66,10,55,0,0,,
2022-06-12 6:55:00,43,72,,,36,CLR:00,24.66,10,56,0,0,,
2022-06-12 7:15:00,45,73,,,36,CLR:00,24.65,10,57,0,0,,
2022-06-12 7:35:00,45,75,,,34,CLR:00,24.65,10,58,0,0,,
2022-06-12 7:55:00,48,77,,,36,CLR:00,24.65,10,60,60,5,,
2022-06-12 8:15:00,50,77,,,39,CLR:00,24.65,10,61,100,3,,
2022-06-12 8:35:00,48,77,,,36,CLR:00,24.64,10,60,100,3,,
2022-06-12 8:55:00,50,79,,,37,CLR:00,24.63,10,61,110,3,,
2022-06-12 9:15:00,48,79,,,34,CLR:00,24.63,10,60,60,3,,
2022-06-12 9:35:00,48,81,,,32,CLR:00,24.63,10,61,120,3,,
2022-06-12 9:55:00,48,81,,,32,CLR:00,24.62,10,61,0,0,,
2022-06-12 10:15:00,48,81,,,32,CLR:00,24.62,10,61,60,5,,
2022-06-12 10:35:00,50,82,,,32,CLR:00,24.61,10,62,50,3,,
2022-06-12 10:55:00,46,82,,,28,CLR:00,24.6,10,60,120,3,,
2022-06-12 11:15:00,46,82,,,28,SCT:04 120,24.59,10,60,10,3,,
2022-06-12 11:35:00,45,82,,VCTS:7 ||,26,SCT:04 110,24.58,10,60,0,0,,
2022-06-12 11:55:00,50,81,,-RA:02 |RA |RA,34,CLR:00,24.57,10,62,300,5,,
2022-06-12 12:15:00,48,81,,,32,CLR:00,24.57,10,61,230,6,,
2022-06-12 12:35:00,50,79,,,37,CLR:00,24.57,10,61,160,6,,
2022-06-12 12:55:00,48,81,,,32,SCT:04 110,24.59,10,61,240,13,,
2022-06-12 13:15:00,37,84,,,19,SCT:04 65 SCT:04 80 BKN:07 100,24.56,10,58,VRB,13,,
2022-06-12 13:35:00,39,86,,,19,SCT:04 65 SCT:04 80 SCT:04 90,24.55,10,59,0,0,,
2022-06-12 13:55:00,41,86,,,20,CLR:00,24.55,10,60,230,3,,
2022-06-12 14:15:00,39,88,,,18,CLR:00,24.54,10,60,160,3,,
2022-06-12 14:35:00,41,90,,,18,CLR:00,24.54,10,61,210,5,,
2022-06-12 14:55:00,41,88,,,19,SCT:04 120,24.51,10,60,0,0,,
2022-06-12 15:15:00,41,91,,,17,SCT:04 120,24.51,10,61,0,0,,
2022-06-12 15:35:00,41,91,,,17,CLR:00,24.5,10,61,120,10,,
2022-06-12 15:55:00,41,90,,,18,CLR:00,24.5,10,61,140,6,,
2022-06-12 16:15:00,37,88,,,17,CLR:00,24.5,10,59,150,9,,
2022-06-12 16:35:00,37,88,,,17,CLR:00,24.5,10,59,170,10,,
2022-06-12 16:55:00,39,86,,,19,SCT:04 120,24.49,10,59,170,11,,
2022-06-12 17:15:00,41,88,,,19,CLR:00,24.47,10,60,170,9,,
2022-06-12 17:35:00,41,88,,,19,CLR:00,24.47,10,60,190,6,,
2022-06-12 17:55:00,41,88,,,19,CLR:00,24.48,10,60,120,6,,
2022-06-12 18:15:00,39,86,,,19,CLR:00,24.48,10,59,150,6,,
2022-06-12 18:35:00,41,86,,,20,CLR:00,24.48,10,60,210,8,,
2022-06-12 18:55:00,43,82,,,25,CLR:00,24.47,10,59,170,6,,
2022-06-12 19:15:00,43,81,,,26,CLR:00,24.47,10,59,280,7,,
2022-06-12 19:35:00,37,82,,,20,CLR:00,24.47,10,57,200,8,,
2022-06-12 19:55:00,37,81,,,21,CLR:00,24.47,10,56,150,3,,
2022-06-12 20:15:00,41,79,,,26,CLR:00,24.47,10,57,160,3,,
2022-06-12 20:35:00,41,77,,,28,CLR:00,24.48,10,57,220,5,,
2022-06-12 20:55:00,41,75,,,29,CLR:00,24.47,10,56,190,5,,
2022-06-12 21:15:00,39,75,,,27,CLR:00,24.47,10,55,190,3,,
2022-06-12 21:35:00,36,73,,,25,CLR:00,24.47,10,53,0,0,,
2022-06-12 21:55:00,34,72,,,25,CLR:00,24.47,10,52,200,6,,
2022-06-12 22:15:00,32,73,,,22,CLR:00,24.47,10,52,190,5,,
2022-06-12 22:35:00,32,73,,,22,CLR:00,24.47,10,52,180,5,,
2022-06-12 22:55:00,34,72,,,25,CLR:00,24.47,10,52,200,6,,
2022-06-12 23:15:00,34,72,,,25,CLR:00,24.47,10,52,190,3,,
2022-06-12 23:35:00,32,70,,,25,CLR:00,24.46,10,50,220,5,,
2022-06-12 23:55:00,30,72,,,22,CLR:00,24.46,10,51,230,6,,
2022-06-12 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1930
2022-06-13 0:15:00,32,72,,,23,CLR:00,24.45,10,51,180,6,,
2022-06-13 0:35:00,32,70,,,25,CLR:00,24.44,10,50,160,5,,
2022-06-13 0:55:00,32,70,,,25,CLR:00,24.44,10,50,220,7,,
2022-06-13 1:15:00,30,72,,,22,CLR:00,24.44,10,51,180,7,,
2022-06-13 1:35:00,30,72,,,22,CLR:00,24.44,10,51,190,7,,
2022-06-13 1:55:00,28,73,,,19,CLR:00,24.43,10,50,200,7,,
2022-06-13 2:15:00,28,73,,,19,CLR:00,24.43,10,50,0,0,,
2022-06-13 2:35:00,28,72,,,20,CLR:00,24.44,10,50,230,3,,
2022-06-13 2:55:00,28,72,,,20,CLR:00,24.43,10,50,0,0,,
2022-06-13 3:15:00,28,68,,,23,CLR:00,24.43,10,48,240,5,,
2022-06-13 3:35:00,32,66,,,28,CLR:00,24.43,10,49,0,0,,
2022-06-13 3:55:00,28,64,,,26,CLR:00,24.43,10,47,270,3,,
2022-06-13 4:15:00,32,64,,,30,CLR:00,24.43,10,48,270,6,,
2022-06-13 4:35:00,30,68,,,24,CLR:00,24.43,10,49,170,3,,
2022-06-13 4:55:00,28,64,,,26,CLR:00,24.43,10,47,0,0,,
2022-06-13 5:15:00,28,66,,,24,CLR:00,24.43,10,47,0,0,,
2022-06-13 5:35:00,34,68,,,28,CLR:00,24.44,10,50,340,5,,
2022-06-13 5:55:00,32,72,,,23,CLR:00,24.44,10,51,0,0,,
2022-06-13 6:15:00,28,75,,,18,CLR:00,24.44,10,51,210,7,,
2022-06-13 6:35:00,28,81,,,15,CLR:00,24.43,10,53,210,8,,
2022-06-13 6:55:00,27,82,,,13,CLR:00,24.44,10,54,220,9,,
2022-06-13 7:15:00,32,82,,,16,CLR:00,24.44,10,55,290,5,,
2022-06-13 7:35:00,28,86,,,12,CLR:00,24.44,10,55,0,0,,
2022-06-13 7:55:00,32,86,,,14,CLR:00,24.44,10,57,0,0,,
2022-06-13 8:15:00,27,88,,,11,CLR:00,24.44,10,56,240,6,,
2022-06-13 8:35:00,27,88,,,11,CLR:00,24.44,10,56,240,8,,
2022-06-13 8:55:00,27,90,,,10,CLR:00,24.44,10,57,250,10,,
2022-06-13 9:15:00,27,90,,,10,CLR:00,24.44,10,57,230,14,,
2022-06-13 9:35:00,27,90,,,10,CLR:00,24.43,10,57,250,14,,
2022-06-13 9:55:00,28,90,,,11,CLR:00,24.43,10,57,230,13,,
2022-06-13 10:15:00,28,90,,,11,CLR:00,24.43,10,57,260,7,,
2022-06-13 10:35:00,28,91,,,10,CLR:00,24.41,10,57,290,9,,
2022-06-13 10:55:00,30,91,,,11,CLR:00,24.41,10,58,VRB,9,,
2022-06-13 11:15:00,32,93,,,11,CLR:00,24.4,10,59,170,6,,
2022-06-13 11:35:00,32,93,,,11,CLR:00,24.39,10,59,110,9,,
2022-06-13 11:55:00,32,93,,,11,CLR:00,24.39,10,59,110,7,,
2022-06-13 12:15:00,32,95,,,11,CLR:00,24.39,10,60,110,9,,
2022-06-13 12:35:00,32,95,,,11,CLR:00,24.38,10,60,80,6,,
2022-06-13 12:55:00,32,95,,,11,CLR:00,24.38,10,60,90,7,,
2022-06-13 13:15:00,32,95,,,11,CLR:00,24.37,10,60,120,5,,
2022-06-13 13:35:00,32,95,,,11,CLR:00,24.36,10,60,80,7,,
2022-06-13 13:55:00,32,95,,,11,CLR:00,24.35,10,60,70,6,,
2022-06-13 14:15:00,32,95,,,11,CLR:00,24.34,10,60,VRB,7,,
2022-06-13 14:35:00,32,97,,,10,CLR:00,24.34,10,60,80,8,,
2022-06-13 14:55:00,32,93,,,11,CLR:00,24.33,10,59,60,8,,
2022-06-13 15:15:00,32,97,,,10,CLR:00,24.33,10,60,50,7,,
2022-06-13 15:35:00,30,95,,,10,CLR:00,24.32,10,59,60,5,,
2022-06-13 15:55:00,32,97,,,10,CLR:00,24.32,10,60,360,7,,
2022-06-13 16:15:00,32,95,,,11,CLR:00,24.31,10,60,10,7,,
2022-06-13 16:35:00,32,95,,,11,CLR:00,24.31,10,60,20,7,,
2022-06-13 16:55:00,34,95,,,11,CLR:00,24.31,10,60,10,7,,
2022-06-13 17:15:00,32,95,,,11,CLR:00,24.31,10,60,50,7,,
2022-06-13 17:35:00,32,93,,,11,CLR:00,24.31,10,59,40,6,,
2022-06-13 17:55:00,32,91,,,12,CLR:00,24.31,10,58,10,8,,
2022-06-13 18:15:00,34,90,,,14,CLR:00,24.31,10,58,0,0,,
2022-06-13 18:35:00,34,86,,,15,CLR:00,24.31,10,57,310,6,,
2022-06-13 18:55:00,34,82,,,17,CLR:00,24.31,10,56,360,3,,
2022-06-13 19:15:00,32,84,,,15,CLR:00,24.31,10,56,300,3,,
2022-06-13 19:35:00,30,82,,,15,CLR:00,24.31,10,54,290,7,,
2022-06-13 19:55:00,28,82,,,14,CLR:00,24.31,10,54,300,6,,
2022-06-13 20:15:00,30,82,,,15,CLR:00,24.32,10,54,250,5,,
2022-06-13 20:35:00,30,84,,,14,CLR:00,24.33,10,55,250,6,,
2022-06-13 20:55:00,28,81,,,15,CLR:00,24.34,10,53,210,6,,
2022-06-13 21:15:00,34,75,,,22,CLR:00,24.37,10,53,60,10,,
2022-06-13 21:35:00,34,72,,,25,CLR:00,24.4,10,52,VRB,13,,
2022-06-13 21:55:00,34,68,,,28,CLR:00,24.42,10,50,340,3,,
2022-06-13 22:15:00,36,68,,,30,CLR:00,24.43,10,51,120,6,,
2022-06-13 22:35:00,36,66,,,32,CLR:00,24.44,10,50,130,9,,
2022-06-13 22:55:00,36,64,,,34,CLR:00,24.46,10,49,130,7,,
2022-06-13 23:15:00,34,63,,,34,CLR:00,24.47,10,48,130,7,,
2022-06-13 23:35:00,34,63,,,34,CLR:00,24.49,10,48,130,7,,
2022-06-13 23:55:00,36,59,,,42,CLR:00,24.5,10,47,150,5,,
2022-06-13 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1931
2022-06-14 0:15:00,34,61,,,36,CLR:00,24.51,10,47,210,6,,
2022-06-14 0:35:00,34,61,,,36,CLR:00,24.5,10,47,130,5,,
2022-06-14 0:55:00,34,61,,,36,CLR:00,24.49,10,47,130,6,,
2022-06-14 1:15:00,36,59,,,42,CLR:00,24.5,10,47,290,3,,
2022-06-14 1:35:00,36,61,,,39,CLR:00,24.5,10,48,150,6,,
2022-06-14 1:55:00,36,61,,,39,CLR:00,24.5,10,48,150,5,,
2022-06-14 2:15:00,36,61,,,39,CLR:00,24.5,10,48,130,5,,
2022-06-14 2:35:00,36,59,,,42,CLR:00,24.51,10,47,140,3,,
2022-06-14 2:55:00,36,59,,,42,CLR:00,24.5,10,47,130,6,,
2022-06-14 3:15:00,37,59,,,45,CLR:00,24.5,10,48,0,0,,
2022-06-14 3:35:00,37,55,,,51,CLR:00,24.51,10,46,210,5,,
2022-06-14 3:55:00,36,59,,,42,SCT:04 110,24.52,10,47,170,6,,
2022-06-14 4:15:00,36,59,,,42,CLR:00,24.52,10,47,0,0,,
2022-06-14 4:35:00,36,59,,,42,CLR:00,24.54,10,47,200,7,,
2022-06-14 4:55:00,36,59,,,42,CLR:00,24.55,10,47,190,6,,
2022-06-14 5:15:00,36,59,,,42,CLR:00,24.54,10,47,200,6,,
