DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset
2022-05-21T17:35:00,27,45,,,49,BKN:07 100,24.91,10,37,180,,5,,
2022-05-21T17:55:00,28,45,,,53,BKN:07 110,24.91,10,38,170,,5,,
2022-05-21T18:15:00,28,45,,,53,SCT:04 90 OVC:08 110,24.91,10,38,190,,5,,
2022-05-21T18:35:00,28,45,,,53,SCT:04 100 BKN:07 120,24.91,10,38,190,,3,,
2022-05-21T18:55:00,27,45,,,49,OVC:08 110,24.92,10,37,210,,6,,
2022-05-21T19:15:00,28,45,,,53,OVC:08 100,24.92,10,38,240,,3,,
2022-05-21T19:35:00,28,45,,,53,OVC:08 100,24.93,10,38,240,,3,,
2022-05-21T19:55:00,30,43,,,61,OVC:08 90,24.94,10,37,230,,5,,
2022-05-21T20:15:00,32,43,,,66,OVC:08 90,24.94,10,38,230,,7,,
2022-05-21T20:35:00,32,43,,,66,OVC:08 90,24.95,10,38,220,,5,,
2022-05-21T20:55:00,32,43,,,66,OVC:08 80,24.95,10,38,210,,8,,
2022-05-21T21:15:00,30,45,,,57,SCT:04 75 OVC:08 90,24.96,10,38,220,,10,,
2022-05-21T21:35:00,30,43,,,61,OVC:08 80,24.96,10,37,220,,8,,
2022-05-21T21:55:00,28,43,,,57,SCT:04 80 BKN:07 90 OVC:08 110,24.96,10,36,220,,5,,
2022-05-21T22:15:00,28,43,,,57,BKN:07 90 OVC:08 110,24.96,10,36,230,,11,,
2022-05-21T22:35:00,28,43,,,57,SCT:04 80 OVC:08 100,24.95,10,36,230,,10,,
2022-05-21T22:55:00,28,43,,,57,OVC:08 100,24.96,10,36,260,,9,,
2022-05-21T23:15:00,27,43,,,53,OVC:08 90,24.96,10,36,220,,5,,
2022-05-21T23:35:00,27,43,,,53,SCT:04 90 OVC:08 120,24.95,10,36,220,,3,,
2022-05-21T23:55:00,27,43,,,53,BKN:07 120,24.95,10,36,210,,8,,
2022-05-21T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0441,1915
2022-05-22T00:15:00,27,43,,,53,SCT:04 120,24.94,10,36,220,,8,,
2022-05-22T00:35:00,28,43,,,57,BKN:07 110,24.94,10,36,190,,6,,
2022-05-22T00:55:00,27,43,,,53,BKN:07 100,24.94,10,36,190,,6,,
2022-05-22T01:15:00,28,41,,,61,BKN:07 100,24.93,10,35,000,,0,,
2022-05-22T01:35:00,28,39,,,65,CLR:00,24.93,10,34,170,,3,,
2022-05-22T01:55:00,30,39,,,70,CLR:00,24.92,10,35,000,,0,,
2022-05-22T02:15:00,30,37,,,75,CLR:00,24.92,10,34,270,,5,,
2022-05-22T02:35:00,28,37,,,70,CLR:00,24.91,10,33,000,,0,,
2022-05-22T02:55:00,30,37,,,75,CLR:00,24.91,10,34,000,,0,,
2022-05-22T03:15:00,32,37,,,81,CLR:00,24.91,10,35,000,,0,,
2022-05-22T03:35:00,30,36,,,81,CLR:00,24.92,10,33,000,,0,,
2022-05-22T03:55:00,27,37,,,65,CLR:00,24.92,10,33,210,,7,,
2022-05-22T04:15:00,28,36,,,75,CLR:00,24.92,10,33,180,,3,,
2022-05-22T04:35:00,30,36,,,81,CLR:00,24.92,10,33,160,,3,,
2022-05-22T04:55:00,27,37,,,65,CLR:00,24.92,10,33,000,,0,,
2022-05-22T05:15:00,30,37,,,75,CLR:00,24.93,10,34,240,,3,,
2022-05-22T05:35:00,28,36,,,75,CLR:00,24.93,10,33,300,,3,,
2022-05-22T05:55:00,28,37,,,70,CLR:00,24.93,10,33,000,,0,,
2022-05-22T06:15:00,28,41,,,61,CLR:00,24.93,10,35,000,,0,,
2022-05-22T06:35:00,30,41,,,66,CLR:00,24.94,10,36,000,,0,,
2022-05-22T06:55:00,30,43,,,61,CLR:00,24.94,10,37,040,,3,,
2022-05-22T07:15:00,32,43,,,66,SCT:04 65,24.94,10,38,050,,5,,
2022-05-22T07:35:00,30,43,,,61,SCT:04 65,24.94,10,37,030,,3,,
2022-05-22T07:55:00,30,45,,,57,SCT:04 65,24.93,10,38,000,,0,,
2022-05-22T08:15:00,28,46,,,50,CLR:00,24.93,10,38,000,,0,,
2022-05-22T08:35:00,30,46,,,53,CLR:00,24.92,10,39,000,,0,,
2022-05-22T08:55:00,30,46,,,53,SCT:04 120,24.91,10,39,060,,3,,
2022-05-22T09:15:00,30,50,,,47,SCT:04 41 SCT:04 120,24.9,10,41,120,,5,,
2022-05-22T09:35:00,30,50,,,47,CLR:00,24.89,10,41,200,,3,,
2022-05-22T09:55:00,30,52,,,44,SCT:04 43 SCT:04 120,24.88,10,42,000,,0,,
2022-05-22T10:15:00,30,50,,,47,BKN:07 43,24.87,10,41,000,,0,,
2022-05-22T10:35:00,30,52,,,44,BKN:07 45 BKN:07 120,24.86,10,42,030,,3,,
2022-05-22T10:55:00,30,52,,,44,BKN:07 45 BKN:07 120,24.86,10,42,000,,0,,
2022-05-22T11:15:00,32,52,,,47,BKN:07 47 OVC:08 110,24.85,10,43,360,,8,,
2022-05-22T11:35:00,30,52,,,44,SCT:04 45 BKN:07 100,24.85,10,42,250,,3,,
2022-05-22T11:55:00,30,52,,,44,BKN:07 100 BKN:07 120,24.84,10,42,320,,3,,
2022-05-22T12:15:00,32,54,,,44,BKN:07 100 BKN:07 120,24.82,10,43,290,,5,,
2022-05-22T12:35:00,32,55,,,41,OVC:08 100,24.81,10,44,170,,3,,
2022-05-22T12:55:00,30,54,,,41,SCT:04 90 SCT:04 120,24.81,10,43,330,,3,,
2022-05-22T13:15:00,32,54,,,44,CLR:00,24.8,10,43,280,,6,,
2022-05-22T13:35:00,32,55,,,41,CLR:00,24.79,10,44,360,,6,,
2022-05-22T13:55:00,32,57,,,39,CLR:00,24.79,10,45,000,,0,,
2022-05-22T14:15:00,32,55,,,41,CLR:00,24.79,10,44,000,,0,,
2022-05-22T14:35:00,32,57,,,39,CLR:00,24.78,10,45,010,,3,,
2022-05-22T14:55:00,32,55,,,41,BKN:07 100,24.78,10,44,170,,3,,
2022-05-22T15:15:00,32,55,,,41,OVC:08 80,24.76,10,44,000,,0,,
2022-05-22T15:35:00,32,55,,,41,SCT:04 80 OVC:08 100,24.75,10,44,000,,0,,
2022-05-22T15:55:00,32,55,,,41,BKN:07 100 BKN:07 120,24.75,10,44,000,,0,,
2022-05-22T16:15:00,32,59,,,36,SCT:04 110,24.75,10,46,290,,5,,
2022-05-22T16:35:00,32,55,,,41,SCT:04 120,24.75,10,44,000,,0,,
2022-05-22T16:55:00,32,59,,,36,SCT:04 120,24.75,10,46,010,,3,,
2022-05-22T17:15:00,32,57,,,39,CLR:00,24.75,10,45,350,,6,,
2022-05-22T17:35:00,32,59,,,36,CLR:00,24.74,10,46,040,,5,,
2022-05-22T17:55:00,32,59,,,36,CLR:00,24.74,10,46,000,,0,,
2022-05-22T18:15:00,32,55,,,41,CLR:00,24.75,10,44,050,,5,,
2022-05-22T18:35:00,34,55,,,44,CLR:00,24.75,10,45,050,,6,,
2022-05-22T18:55:00,34,54,,,47,SCT:04 55 SCT:04 100,24.75,10,44,050,,3,,
2022-05-22T19:15:00,36,55,,,47,OVC:08 55,24.76,10,46,100,,5,,
2022-05-22T19:35:00,36,54,,,51,OVC:08 55,24.76,10,45,000,,0,,
2022-05-22T19:55:00,36,54,,,51,BKN:07 55 OVC:08 70,24.76,10,45,160,,3,,
2022-05-22T20:15:00,36,54,,,51,BKN:07 75 OVC:08 100,24.77,10,45,150,,7,,
2022-05-22T20:35:00,36,52,,,54,BKN:07 85 OVC:08 100,24.78,10,44,190,,3,,
2022-05-22T20:55:00,37,52,,,58,SCT:04 85 BKN:07 110,24.78,10,45,000,,0,,
2022-05-22T21:15:00,37,52,,,58,SCT:04 50 SCT:04 70 OVC:08 100,24.79,10,45,000,,0,,
2022-05-22T21:35:00,37,52,,,58,OVC:08 50,24.79,10,45,350,,3,,
2022-05-22T21:55:00,37,50,,,62,BKN:07 50 BKN:07 60,24.79,10,44,360,,5,,
2022-05-22T22:15:00,37,50,,,62,OVC:08 50,24.79,10,44,040,,6,,
2022-05-22T22:35:00,37,50,,,62,SCT:04 50 BKN:07 60 OVC:08 75,24.79,10,44,060,,5,,
2022-05-22T22:55:00,37,50,,,62,BKN:07 60 OVC:08 75,24.79,10,44,090,,5,,
2022-05-22T23:15:00,36,50,,,58,SCT:04 35 BKN:07 50 OVC:08 75,24.79,10,43,000,,0,,
2022-05-22T23:35:00,36,50,,,58,SCT:04 35 OVC:08 50,24.78,10,43,040,,3,,
2022-05-22T23:55:00,37,50,,,62,SCT:04 36 BKN:07 50 OVC:08 60,24.79,10,44,000,,0,,
2022-05-22T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0440,1916
2022-05-23T00:15:00,39,48,,-RA:02 |RA |RA,71,BKN:07 36 OVC:08 45,24.77,10,44,010,,6,,
2022-05-23T00:35:00,39,48,,,71,BKN:07 40 OVC:08 47,24.77,10,44,010,,6,,
2022-05-23T00:55:00,39,46,,-DZ:01 |DZ |DZ,76,OVC:08 38,24.77,10,43,340,,7,,
2022-05-23T01:15:00,43,46,,RA:02 |RA |RA,87,SCT:04 29 OVC:08 36,24.77,10,44,360,,9,,
2022-05-23T01:35:00,43,45,,RA:02 |RA |RA,93,SCT:04 29 OVC:08 36,24.75,10,44,020,,9,,
2022-05-23T01:55:00,43,45,,DZ:01 |DZ |DZ,93,SCT:04 9 BKN:07 38 OVC:08 50,24.75,10,44,360,,8,,
2022-05-23T02:15:00,43,45,,DZ:01 |DZ |DZ,93,OVC:08 60,24.75,10,44,330,,5,,
2022-05-23T02:35:00,43,43,,RA:02 |RA |RA,100,SCT:04 40 OVC:08 60,24.75,10,43,000,,0,,
2022-05-23T02:55:00,43,43,,DZ:01 |DZ |DZ,100,SCT:04 38 BKN:07 45 OVC:08 60,24.73,10,43,000,,0,,
2022-05-23T03:15:00,43,43,,,100,SCT:04 45 SCT:04 60 BKN:07 100,24.72,10,43,000,,0,,
2022-05-23T03:35:00,43,43,,,100,SCT:04 100 SCT:04 120,24.7,10,43,000,,0,,
2022-05-23T05:15:00,41,41,,,100,CLR:00,24.69,7,41,000,,0,,
2022-05-23T05:35:00,41,41,,,100,CLR:00,24.69,10,41,000,,0,,
2022-05-23T05:55:00,43,43,,,100,SCT:04 4 SCT:04 11,24.69,10,43,000,,0,,
2022-05-23T06:15:00,43,45,,,93,SCT:04 4 BKN:07 13 OVC:08 18,24.69,10,44,320,,3,,
2022-05-23T06:35:00,43,45,,,93,OVC:08 15,24.7,10,44,360,,3,,
2022-05-23T06:55:00,43,45,,,93,SCT:04 9 BKN:07 17 OVC:08 23,24.7,10,44,010,,7,,
2022-05-23T07:15:00,43,45,,,93,OVC:08 23,24.7,10,44,010,,8,,
2022-05-23T07:35:00,43,46,,,87,OVC:08 23,24.71,10,44,010,,7,,
2022-05-23T07:55:00,43,46,,-RA:02 |RA |RA,87,BKN:07 25 OVC:08 75,24.73,10,44,350,,6,,
2022-05-23T08:15:00,45,46,,-RA:02 |RA |RA,93,SCT:04 12 BKN:07 31 OVC:08 65,24.73,7,45,340,,9,,
2022-05-23T08:35:00,45,46,0.01,-RA:02 |RA |RA,93,SCT:04 14 BKN:07 31 OVC:08 49,24.72,7,45,350,,5,,
2022-05-23T08:55:00,45,50,0.01,,82,BKN:07 14 BKN:07 46 OVC:08 95,24.73,10,47,030,,5,,
2022-05-23T09:15:00,43,50,,,76,BKN:07 16 OVC:08 25,24.72,10,46,060,,5,,
2022-05-23T09:35:00,41,50,,-RA:02 |RA |RA,71,BKN:07 20 BKN:07 38 OVC:08 70,24.72,10,45,340,,3,,
2022-05-23T09:55:00,43,52,,,72,SCT:04 20 SCT:04 31 BKN:07 60,24.72,10,47,060,,3,,
2022-05-23T10:15:00,43,52,,,72,SCT:04 26 SCT:04 32 SCT:04 50,24.71,10,47,360,,5,,
2022-05-23T10:35:00,43,54,,,67,SCT:04 26 SCT:04 50,24.72,10,48,040,,6,,
2022-05-23T10:55:00,41,54,,,63,CLR:00,24.72,10,47,060,,9,,
2022-05-23T11:15:00,41,55,,,59,SCT:04 33,24.71,10,48,050,,8,,
2022-05-23T11:35:00,39,55,,,55,SCT:04 33 SCT:04 40,24.7,10,47,020,23,9,,
2022-05-23T11:55:00,37,55,,,51,SCT:04 38 SCT:04 46,24.7,10,46,040,17,13,,
2022-05-23T12:15:00,37,57,,,48,SCT:04 38 SCT:04 46 BKN:07 50,24.7,10,47,360,,8,,
2022-05-23T12:35:00,36,59,,,42,SCT:04 45 BKN:07 60 BKN:07 70,24.7,10,47,040,17,14,,
2022-05-23T12:55:00,34,57,,,41,SCT:04 44 SCT:04 60 SCT:04 70,24.7,10,46,040,,7,,
2022-05-23T13:15:00,36,59,,,42,SCT:04 95,24.69,10,47,020,20,9,,
2022-05-23T13:35:00,34,61,,,36,CLR:00,24.69,10,47,030,16,10,,
2022-05-23T13:55:00,34,59,,,39,SCT:04 100,24.68,10,47,000,,0,,
2022-05-23T14:15:00,32,61,,,34,CLR:00,24.68,10,47,350,,9,,
2022-05-23T14:35:00,32,61,,,34,SCT:04 100,24.68,10,47,020,16,13,,
2022-05-23T14:55:00,30,59,,,34,BKN:07 70 BKN:07 110,24.69,10,45,030,20,16,,
2022-05-23T15:15:00,32,59,,,36,SCT:04 60 OVC:08 70,24.69,10,46,040,17,9,,
2022-05-23T15:35:00,32,59,,,36,BKN:07 60 BKN:07 110,24.7,10,46,030,18,10,,
2022-05-23T15:55:00,32,59,,,36,CLR:00,24.7,10,46,360,,10,,
2022-05-23T16:15:00,32,59,,,36,CLR:00,24.7,10,46,360,,11,,
2022-05-23T16:35:00,32,57,,,39,SCT:04 70 BKN:07 110,24.7,10,45,010,,8,,
2022-05-23T16:55:00,32,55,,,41,BKN:07 70 BKN:07 75 OVC:08 110,24.71,10,44,030,20,11,,
2022-05-23T17:15:00,34,55,,,44,OVC:08 55,24.72,10,45,050,17,11,,
2022-05-23T17:35:00,36,54,,,51,SCT:04 49 OVC:08 55,24.72,10,45,050,17,10,,
2022-05-23T17:55:00,34,54,,,47,OVC:08 60,24.72,10,44,060,16,11,,
2022-05-23T18:15:00,34,54,,,47,SCT:04 50 OVC:08 60,24.73,10,44,060,,9,,
2022-05-23T18:35:00,34,54,,,47,BKN:07 50 OVC:08 60,24.73,10,44,040,,11,,
2022-05-23T18:55:00,36,54,,,51,SCT:04 47 OVC:08 60,24.74,10,45,050,,10,,
2022-05-23T19:15:00,36,52,,,54,BKN:07 49 OVC:08 60,24.74,10,44,050,,7,,
2022-05-23T19:35:00,36,52,,,54,BKN:07 44 OVC:08 50,24.74,10,44,030,,5,,
2022-05-23T19:55:00,36,52,,-RA:02 |RA |RA,54,OVC:08 41,24.75,10,44,360,,5,,
2022-05-23T20:15:00,41,48,,-RA:02 |RA |RA,76,OVC:08 39,24.76,10,44,310,,6,,
2022-05-23T20:35:00,43,48,,RA:02 |RA |RA,82,OVC:08 39,24.76,10,45,290,,5,,
2022-05-23T20:55:00,43,48,,-RA:02 |RA |RA,82,OVC:08 37,24.77,10,45,280,,8,,
2022-05-23T21:15:00,43,46,0.01,-RA:02 |RA |RA,87,OVC:08 37,24.77,10,44,280,,7,,
2022-05-23T21:35:00,43,46,0.03,-RA:02 |RA |RA,87,OVC:08 37,24.77,10,44,000,,0,,
2022-05-23T21:55:00,45,46,0.04,RA:02 |RA |RA,93,BKN:07 35 OVC:08 43,24.76,10,45,270,,7,,
2022-05-23T22:15:00,43,46,0.01,RA:02 |RA |RA,87,BKN:07 30 BKN:07 35 OVC:08 55,24.77,10,44,260,,7,,
2022-05-23T22:35:00,43,46,0.02,-RA:02 |RA |RA,87,SCT:04 28 BKN:07 39 OVC:08 50,24.76,10,44,260,,6,,
2022-05-23T22:55:00,45,45,0.03,DZ:01 |DZ |DZ,100,SCT:04 34 BKN:07 42 OVC:08 65,24.76,10,45,260,,8,,
2022-05-23T23:15:00,43,45,,,93,SCT:04 29 BKN:07 35 OVC:08 43,24.75,10,44,280,,6,,
2022-05-23T23:35:00,43,45,,,93,SCT:04 29 BKN:07 35 OVC:08 43,24.75,10,44,280,,6,,
2022-05-23T23:55:00,43,45,,,93,SCT:04 25 BKN:07 38 OVC:08 44,24.74,10,44,330,,8,,
2022-05-23T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0439,1916
2022-05-24T00:15:00,41,45,,,87,SCT:04 11 BKN:07 24 OVC:08 29,24.75,10,43,010,,6,,
2022-05-24T00:35:00,41,45,,-RA:02 |RA |RA,87,SCT:04 13 BKN:07 24 OVC:08 31,24.75,10,43,010,,3,,
2022-05-24T00:55:00,43,45,,RA:02 |RA |RA,93,OVC:08 33,24.74,10,44,340,,3,,
2022-05-24T01:15:00,43,45,,DZ:01 |DZ |DZ,93,SCT:04 12 OVC:08 31,24.74,10,44,360,,3,,
2022-05-24T01:35:00,43,45,,RA:02 |RA |RA,93,BKN:07 14 OVC:08 31,24.74,10,44,000,,0,,
2022-05-24T01:55:00,43,45,,-RA:02 |RA |RA,93,SCT:04 16 SCT:04 31 BKN:07 49,24.74,10,44,300,,3,,
2022-05-24T02:15:00,43,45,0.01,-DZ:01 |DZ |DZ,93,SCT:04 40 BKN:07 60 OVC:08 75,24.73,10,44,280,,5,,
2022-05-24T02:35:00,41,43,0.01,,93,SCT:04 60 SCT:04 75 OVC:08 80,24.74,10,42,250,,5,,
2022-05-24T02:55:00,41,45,0.01,,87,SCT:04 85 OVC:08 120,24.73,10,43,000,,0,,
2022-05-24T03:15:00,41,45,,,87,SCT:04 120,24.73,10,43,000,,0,,
2022-05-24T03:35:00,41,43,,,93,CLR:00,24.73,10,42,000,,0,,
2022-05-24T03:55:00,41,43,,,93,SCT:04 120,24.73,10,42,000,,0,,
2022-05-24T04:15:00,41,43,,,93,OVC:08 120,24.72,10,42,000,,0,,
2022-05-24T04:35:00,41,43,,,93,OVC:08 120,24.72,10,42,360,,3,,
2022-05-24T04:55:00,43,43,,BR:1 ||,100,OVC:08 120,24.72,5,43,070,,3,,
2022-05-24T05:15:00,43,43,,,100,OVC:08 120,24.73,10,43,050,,3,,
2022-05-24T05:35:00,41,43,,,93,SCT:04 10 OVC:08 120,24.73,10,42,000,,0,,
2022-05-24T05:55:00,41,43,,,93,BKN:07 12 OVC:08 120,24.73,10,42,000,,0,,
2022-05-24T06:15:00,41,43,,,93,OVC:08 12,24.73,10,42,000,,0,,
2022-05-24T06:35:00,41,43,,,93,SCT:04 8 OVC:08 14,24.73,10,42,000,,0,,
2022-05-24T06:55:00,41,43,,,93,OVC:08 12,24.73,7,42,070,,5,,
2022-05-24T07:15:00,41,43,,BR:1 ||,93,BKN:07 5 OVC:08 10,24.73,5,42,060,,6,,
2022-05-24T07:35:00,43,43,,,100,SCT:04 3 OVC:08 12,24.73,7,43,060,,7,,
2022-05-24T07:55:00,43,45,,,93,BKN:07 5 OVC:08 12,24.73,7,44,060,,6,,
2022-05-24T08:15:00,41,45,,,87,BKN:07 5 BKN:07 9 OVC:08 16,24.73,10,43,060,,6,,
2022-05-24T08:35:00,43,45,,,93,BKN:07 7 OVC:08 11,24.73,10,44,080,,3,,
2022-05-24T08:55:00,41,45,,,87,OVC:08 9,24.73,10,43,000,,0,,
2022-05-24T09:15:00,41,45,,,87,BKN:07 9 OVC:08 15,24.73,10,43,060,,5,,
2022-05-24T09:35:00,41,45,,,87,SCT:04 9 OVC:08 15,24.72,10,43,060,,7,,
2022-05-24T09:55:00,41,46,,,82,SCT:04 11 BKN:07 17,24.72,10,43,060,,6,,
2022-05-24T10:15:00,41,46,,,82,OVC:08 11,24.72,10,43,050,,3,,
2022-05-24T10:35:00,41,46,,,82,OVC:08 15,24.72,10,43,020,,3,,
2022-05-24T10:55:00,41,46,,,82,OVC:08 17,24.72,10,43,360,,3,,
2022-05-24T11:15:00,41,46,,,82,OVC:08 19,24.72,10,43,010,,5,,
2022-05-24T11:35:00,41,48,,,76,SCT:04 15 OVC:08 24,24.72,10,44,010,,6,,
2022-05-24T11:55:00,41,46,,,82,SCT:04 17 OVC:08 24,24.71,10,43,050,,5,,
2022-05-24T12:15:00,41,48,,,76,BKN:07 17 OVC:08 26,24.71,10,44,350,,5,,
2022-05-24T12:35:00,41,48,,,76,SCT:04 19 BKN:07 26 OVC:08 38,24.7,10,44,330,,6,,
2022-05-24T12:55:00,41,50,,,71,SCT:04 20 SCT:04 25 OVC:08 42,24.7,10,45,000,,0,,
2022-05-24T13:15:00,41,52,,,67,SCT:04 26 BKN:07 46 OVC:08 110,24.7,10,46,350,,5,,
2022-05-24T13:35:00,41,52,,,67,SCT:04 28 BKN:07 33 OVC:08 49,24.7,10,46,340,,6,,
2022-05-24T13:55:00,37,52,,,58,SCT:04 30 BKN:07 42 OVC:08 48,24.7,10,45,000,,0,,
2022-05-24T14:15:00,37,52,,,58,SCT:04 48 BKN:07 55 OVC:08 110,24.69,10,45,000,,0,,
2022-05-24T14:35:00,37,52,,,58,BKN:07 55 OVC:08 110,24.69,10,45,340,,6,,
2022-05-24T14:55:00,36,52,,,54,SCT:04 48 BKN:07 60 OVC:08 100,24.69,10,44,350,,5,,
2022-05-24T15:15:00,36,52,,,54,SCT:04 37 BKN:07 60 OVC:08 90,24.69,10,44,330,,7,,
2022-05-24T15:35:00,36,52,,,54,BKN:07 60 OVC:08 70,24.69,10,44,290,,5,,
2022-05-24T15:55:00,34,52,,,50,SCT:04 60 SCT:04 70 OVC:08 90,24.69,10,43,280,,6,,
2022-05-24T16:15:00,34,52,,,50,OVC:08 90,24.69,10,43,310,,5,,
2022-05-24T16:35:00,34,52,,,50,OVC:08 80,24.69,10,43,280,,6,,
2022-05-24T16:55:00,34,52,,,50,OVC:08 70,24.7,10,43,270,,3,,
2022-05-24T17:15:00,34,52,,,50,BKN:07 70 OVC:08 80,24.7,10,43,240,,5,,
2022-05-24T17:35:00,32,52,,,47,OVC:08 70,24.7,10,43,230,,3,,
2022-05-24T17:55:00,32,52,,,47,OVC:08 75,24.7,10,43,VRB,,9,,
2022-05-24T18:15:00,32,50,,,50,OVC:08 70,24.71,10,42,270,,10,,
2022-05-24T18:35:00,32,50,,,50,SCT:04 43 BKN:07 60 OVC:08 75,24.72,10,42,310,,7,,
2022-05-24T18:55:00,36,50,,,58,BKN:07 45 BKN:07 55 OVC:08 65,24.73,10,43,000,,0,,
2022-05-24T19:15:00,37,46,,DZ:01 |DZ |DZ,71,SCT:04 38 BKN:07 47 OVC:08 55,24.75,10,42,300,,5,,
2022-05-24T19:35:00,41,45,,-RA:02 |RA |RA,87,OVC:08 36,24.75,10,43,340,,7,,
2022-05-24T19:55:00,43,45,,-RA:02 |RA |RA,93,OVC:08 34,24.76,10,44,350,,5,,
2022-05-24T20:15:00,41,45,,RA:02 |RA |RA,87,BKN:07 31 BKN:07 37 OVC:08 65,24.77,10,43,290,,3,,
2022-05-24T20:35:00,43,45,,-DZ:01 |DZ |DZ,93,SCT:04 31 SCT:04 45 OVC:08 65,24.77,10,44,280,,7,,
2022-05-24T20:55:00,41,45,,-RA:02 |RA |RA,87,SCT:04 55 BKN:07 65 OVC:08 80,24.78,10,43,260,,7,,
2022-05-24T21:15:00,41,45,,-RA:02 |RA |RA,87,SCT:04 55 BKN:07 75 OVC:08 90,24.78,10,43,280,,6,,
2022-05-24T21:35:00,39,45,,,81,SCT:04 65 OVC:08 90,24.78,10,42,240,,7,,
2022-05-24T21:55:00,37,45,,,76,OVC:08 80,24.78,10,41,250,,10,,
2022-05-24T22:15:00,37,45,,,76,SCT:04 50 OVC:08 80,24.77,10,41,250,,6,,
2022-05-24T22:35:00,37,45,,,76,SCT:04 50 OVC:08 90,24.76,10,41,240,,6,,
2022-05-24T22:55:00,37,45,,,76,OVC:08 90,24.76,10,41,240,,5,,
2022-05-24T23:15:00,36,45,,,71,BKN:07 90,24.75,10,41,230,,6,,
2022-05-24T23:35:00,36,45,,,71,SCT:04 90,24.73,10,41,240,,5,,
2022-05-24T23:55:00,36,45,,,71,CLR:00,24.73,10,41,240,,5,,
2022-05-24T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0438,1917
2022-05-25T00:15:00,34,45,,,66,SCT:04 80,24.73,10,40,250,,3,,
2022-05-25T00:35:00,36,43,,,76,BKN:07 80,24.73,10,40,000,,0,,
2022-05-25T00:55:00,36,43,,,76,OVC:08 80,24.73,10,40,000,,0,,
2022-05-25T01:15:00,36,43,,,76,OVC:08 80,24.73,10,40,000,,0,,
2022-05-25T01:35:00,36,43,,,76,SCT:04 80 SCT:04 90,24.73,10,40,240,,3,,
2022-05-25T01:55:00,36,43,,,76,SCT:04 80,24.74,10,40,000,,0,,
2022-05-25T02:15:00,36,39,,,87,CLR:00,24.74,10,38,320,,3,,
2022-05-25T02:35:00,36,41,,,81,CLR:00,24.74,10,39,000,,0,,
2022-05-25T02:55:00,36,41,,,81,CLR:00,24.75,10,39,000,,0,,
2022-05-25T03:15:00,37,41,,,87,SCT:04 80,24.75,10,39,000,,0,,
2022-05-25T03:35:00,36,39,,,87,CLR:00,24.75,10,38,000,,0,,
2022-05-25T03:55:00,36,39,,,87,CLR:00,24.75,10,38,000,,0,,
2022-05-25T04:15:00,36,39,,,87,CLR:00,24.75,10,38,000,,0,,
2022-05-25T04:35:00,34,37,,,87,CLR:00,24.75,10,36,260,,3,,
2022-05-25T04:55:00,36,41,,,81,CLR:00,24.75,10,39,000,,0,,
2022-05-25T05:15:00,34,39,,,81,CLR:00,24.75,10,37,000,,0,,
2022-05-25T05:35:00,34,41,,,76,CLR:00,24.77,10,38,000,,0,,
2022-05-25T05:55:00,36,41,,,81,CLR:00,24.77,10,39,000,,0,,
2022-05-25T06:15:00,36,41,,,81,CLR:00,24.77,10,39,000,,0,,
2022-05-25T06:35:00,34,45,,,66,CLR:00,24.77,10,40,000,,0,,
2022-05-25T06:55:00,36,46,,,66,CLR:00,24.77,10,41,000,,0,,
2022-05-25T07:15:00,34,50,,,54,CLR:00,24.77,10,42,200,,3,,
2022-05-25T07:35:00,32,50,,,50,CLR:00,24.77,10,42,000,,0,,
2022-05-25T07:55:00,30,52,,,44,CLR:00,24.77,10,42,000,,0,,
2022-05-25T08:15:00,30,54,,,41,CLR:00,24.77,10,43,110,,3,,
2022-05-25T08:35:00,30,55,,,38,CLR:00,24.76,10,43,110,,3,,
2022-05-25T08:55:00,30,55,,,38,CLR:00,24.76,10,43,070,,5,,
2022-05-25T09:15:00,30,55,,,38,CLR:00,24.76,10,43,120,,3,,
2022-05-25T09:35:00,30,57,,,36,CLR:00,24.75,10,44,070,,3,,
2022-05-25T09:55:00,30,59,,,34,CLR:00,24.75,10,45,010,,5,,
2022-05-25T10:15:00,30,59,,,34,CLR:00,24.75,10,45,010,,5,,
2022-05-25T10:35:00,32,61,,,34,CLR:00,24.75,10,47,030,,8,,
2022-05-25T10:55:00,32,61,,,34,CLR:00,24.74,10,47,100,,3,,
2022-05-25T11:15:00,30,61,,,31,CLR:00,24.74,10,46,000,,0,,
2022-05-25T11:35:00,32,63,,,32,CLR:00,24.73,10,48,000,,0,,
2022-05-25T11:55:00,30,63,,,30,CLR:00,24.73,10,47,060,,5,,
2022-05-25T12:15:00,32,63,,,32,CLR:00,24.73,10,48,030,,7,,
2022-05-25T12:35:00,30,63,,,30,CLR:00,24.72,10,47,000,,0,,
2022-05-25T12:55:00,32,64,,,30,CLR:00,24.71,10,48,110,,7,,
2022-05-25T13:15:00,32,66,,,28,CLR:00,24.7,10,49,110,,5,,
